variant_test_data,cal_test,run,class,n_cov,n_val,coverage,n_cal_cls,n_test_cls,p_value
_contrast_histeq,dv3T-cal_dv3T-test,63,0,3279,3569,0.9187447464275708,1634,3569,0.98712342381255
_contrast_histeq,dv3T-cal_dv3T-test,63,1,640,731,0.8755129958960328,172,731,0.2134142687593989
_contrast_histeq,dv3T-cal_dv3T-test,64,0,3398,3655,0.9296853625170999,1548,3655,0.9998118985279631
_contrast_histeq,dv3T-cal_dv3T-test,64,1,574,645,0.889922480620155,258,645,0.3263953459893457
_contrast_histeq,dv3T-cal_dv3T-test,65,0,3231,3698,0.8737155219037317,1505,3698,0.0036921825842032886
_contrast_histeq,dv3T-cal_dv3T-test,65,1,582,602,0.9667774086378738,301,602,0.9999817283239042
_contrast_histeq,dv3T-cal_dv3T-test,66,0,3246,3569,0.9094984589520875,1634,3569,0.8675238183082655
_contrast_histeq,dv3T-cal_dv3T-test,66,1,642,731,0.8782489740082079,172,731,0.24271630949897147
_contrast_histeq,dv3T-cal_dv3T-test,67,0,3273,3612,0.9061461794019934,1591,3612,0.7705731972102082
_contrast_histeq,dv3T-cal_dv3T-test,67,1,580,688,0.8430232558139535,215,688,0.01734967856046143
_contrast_histeq,dv3T-cal_dv3T-test,68,0,3363,3612,0.9310631229235881,1591,3612,0.9999321490098416
_contrast_histeq,dv3T-cal_dv3T-test,68,1,610,688,0.8866279069767442,215,688,0.3067644409063898
_contrast_histeq,dv3T-cal_dv3T-test,69,0,3199,3655,0.8752393980848153,1548,3655,0.005035928861900725
_contrast_histeq,dv3T-cal_dv3T-test,69,1,503,645,0.7798449612403101,258,645,5.036533098210954e-06
_contrast_histeq,dv3T-cal_dv3T-test,70,0,3220,3741,0.8607324244854317,1462,3741,5.863634550879041e-05
_contrast_histeq,dv3T-cal_dv3T-test,70,1,415,559,0.7423971377459749,344,559,1.2754266162978231e-09
_contrast_histeq,dv3T-cal_dv3T-test,71,0,3275,3612,0.9066998892580288,1591,3612,0.7893646053197713
_contrast_histeq,dv3T-cal_dv3T-test,71,1,534,688,0.7761627906976745,215,688,1.3080692428925688e-05
_contrast_histeq,dv3T-cal_dv3T-test,72,0,3346,3655,0.9154582763337893,1548,3655,0.9617910071126864
_contrast_histeq,dv3T-cal_dv3T-test,72,1,474,645,0.7348837209302326,258,645,4.0705145893354975e-09
_contrast_histeq,dv3T-cal_dv3T-test,73,0,3333,3698,0.9012979989183343,1505,3698,0.564570010833586
_contrast_histeq,dv3T-cal_dv3T-test,73,1,590,602,0.9800664451827242,301,602,0.9999999540885561
_contrast_histeq,dv3T-cal_dv3T-test,74,0,3238,3655,0.8859097127222982,1548,3655,0.0669046445712781
_contrast_histeq,dv3T-cal_dv3T-test,74,1,502,645,0.7782945736434108,258,645,4.0241150550278735e-06
_contrast_histeq,dv3T-cal_dv3T-test,75,0,3252,3698,0.879394267171444,1505,3698,0.016937972162905164
_contrast_histeq,dv3T-cal_dv3T-test,75,1,567,602,0.9418604651162791,301,602,0.9910126707750564
_contrast_histeq,dv3T-cal_dv3T-test,76,0,3298,3612,0.9130675526024363,1591,3612,0.9392397807825373
_contrast_histeq,dv3T-cal_dv3T-test,76,1,646,688,0.938953488372093,215,688,0.9737452519309497
_contrast_histeq,dv3T-cal_dv3T-test,77,0,3252,3612,0.9003322259136213,1591,3612,0.533965531207221
_contrast_histeq,dv3T-cal_dv3T-test,77,1,654,688,0.9505813953488372,215,688,0.9956694067472698
_contrast_histeq,dv3T-cal_dv3T-test,78,0,3334,3698,0.9015684153596538,1505,3698,0.5762411392717937
_contrast_histeq,dv3T-cal_dv3T-test,78,1,535,602,0.8887043189368771,301,602,0.3411186967802451
_contrast_histeq,dv3T-cal_dv3T-test,79,0,3359,3784,0.8876849894291755,1419,3784,0.0984965936331189
_contrast_histeq,dv3T-cal_dv3T-test,79,1,472,516,0.9147286821705426,387,516,0.7844134530151823
_contrast_histeq,dv3T-cal_dv3T-test,80,0,3094,3655,0.8465116279069768,1548,3655,7.204496672726745e-08
_contrast_histeq,dv3T-cal_dv3T-test,80,1,558,645,0.8651162790697674,258,645,0.07103929667626588
_contrast_histeq,dv3T-cal_dv3T-test,81,0,3263,3698,0.8823688480259599,1505,3698,0.03405003636865095
_contrast_histeq,dv3T-cal_dv3T-test,81,1,553,602,0.9186046511627907,301,602,0.8509199663189406
_contrast_histeq,dv3T-cal_dv3T-test,82,0,3438,3655,0.9406292749658003,1548,3655,0.9999997891219263
_contrast_histeq,dv3T-cal_dv3T-test,82,1,592,645,0.9178294573643411,258,645,0.8015943176762808
_contrast_histeq,dv3T-cal_dv3T-test,83,0,3262,3569,0.913981507425049,1634,3569,0.9503119556479923
_contrast_histeq,dv3T-cal_dv3T-test,83,1,611,731,0.8358413132694938,172,731,0.01807167361452157
_contrast_histeq,dv3T-cal_dv3T-test,84,0,3302,3655,0.9034199726402189,1548,3655,0.6475370482599913
_contrast_histeq,dv3T-cal_dv3T-test,84,1,627,645,0.9720930232558139,258,645,0.9999922625140084
_contrast_histeq,dv3T-cal_dv3T-test,85,0,3523,3827,0.9205644107656128,1376,3827,0.9899721434700214
_contrast_histeq,dv3T-cal_dv3T-test,85,1,361,473,0.7632135306553911,430,473,2.621076031703612e-08
_contrast_histeq,dv3T-cal_dv3T-test,86,0,3448,3698,0.9323958896700919,1505,3698,0.9999534957243656
_contrast_histeq,dv3T-cal_dv3T-test,86,1,575,602,0.9551495016611296,301,602,0.9994151175417437
_contrast_histeq,dv3T-cal_dv3T-test,87,0,3179,3655,0.8697674418604651,1548,3655,0.0009463313959205663
_contrast_histeq,dv3T-cal_dv3T-test,87,1,542,645,0.8403100775193798,258,645,0.008249731263170947
_contrast_histeq,dv3T-cal_dv3T-test,88,0,3323,3655,0.9091655266757865,1548,3655,0.848933219551373
_contrast_histeq,dv3T-cal_dv3T-test,88,1,606,645,0.9395348837209302,258,645,0.9785744203966306
_contrast_histeq,dv3T-cal_dv3T-test,89,0,3434,3655,0.9395348837209302,1548,3655,0.9999995270223835
_contrast_histeq,dv3T-cal_dv3T-test,89,1,507,645,0.786046511627907,258,645,1.2162946686730897e-05
_contrast_histeq,dv3T-cal_dv3T-test,90,0,3145,3655,0.8604651162790697,1548,3655,3.3240013195766433e-05
_contrast_histeq,dv3T-cal_dv3T-test,90,1,610,645,0.9457364341085271,258,645,0.991824816549582
_contrast_histeq,dv3T-cal_dv3T-test,91,0,3210,3612,0.8887043189368771,1591,3612,0.12089740880468597
_contrast_histeq,dv3T-cal_dv3T-test,91,1,613,688,0.8909883720930233,215,688,0.3713883634707159
_contrast_histeq,dv3T-cal_dv3T-test,92,0,3270,3741,0.8740978348035284,1462,3741,0.00471167512529271
_contrast_histeq,dv3T-cal_dv3T-test,92,1,405,559,0.7245080500894454,344,559,3.4396023981420985e-11
_contrast_histeq,dv3T-cal_dv3T-test,93,0,3295,3612,0.9122369878183831,1591,3612,0.9264461573447776
_contrast_histeq,dv3T-cal_dv3T-test,93,1,435,688,0.6322674418604651,215,688,6.27360278838512e-16
_contrast_histeq,dv3T-cal_dv3T-test,94,0,3419,3612,0.9465669988925803,1591,3612,0.9999999991573428
_contrast_histeq,dv3T-cal_dv3T-test,94,1,653,688,0.9491279069767442,215,688,0.9943763635452225
_contrast_histeq,dv3T-cal_dv3T-test,95,0,3182,3569,0.891566265060241,1634,3569,0.18526780950326838
_contrast_histeq,dv3T-cal_dv3T-test,95,1,663,731,0.9069767441860465,172,731,0.6556330030381194
_contrast_histeq,dv3T-cal_dv3T-test,96,0,3331,3569,0.933314653964696,1634,3569,0.9999815666550379
_contrast_histeq,dv3T-cal_dv3T-test,96,1,663,731,0.9069767441860465,172,731,0.6556330030381194
_contrast_histeq,dv3T-cal_dv3T-test,97,0,3326,3870,0.8594315245478036,1333,3870,5.737235884838845e-05
_contrast_histeq,dv3T-cal_dv3T-test,97,1,389,430,0.9046511627906977,473,430,0.6232711363282525
_contrast_histeq,dv3T-cal_dv3T-test,98,0,3269,3741,0.8738305265971665,1462,3741,0.004370302418665279
_contrast_histeq,dv3T-cal_dv3T-test,98,1,435,559,0.778175313059034,344,559,8.740237397287889e-07
_contrast_histeq,dv3T-cal_dv3T-test,99,0,3215,3526,0.9117980714690868,1677,3526,0.9155030461734804
_contrast_histeq,dv3T-cal_dv3T-test,99,1,649,774,0.838501291989664,129,774,0.02597971699416671
_contrast_imadjust,baseline3T-cal_dv1.5T-test,0,0,13573,15265,0.8891582050442188,1505,15265,0.0992666633605215
_contrast_imadjust,baseline3T-cal_dv1.5T-test,0,1,334,1075,0.31069767441860463,301,1075,6.754893062691022e-80
_contrast_imadjust,baseline3T-cal_dv1.5T-test,1,0,13377,15222,0.8787938510051242,1548,15222,0.005880849328952165
_contrast_imadjust,baseline3T-cal_dv1.5T-test,1,1,453,1118,0.40518783542039355,258,1118,1.6520604689770017e-52
_contrast_imadjust,baseline3T-cal_dv1.5T-test,2,0,13305,15265,0.8716017032427121,1591,15265,0.0004792469945296211
_contrast_imadjust,baseline3T-cal_dv1.5T-test,2,1,355,1075,0.3302325581395349,215,1075,9.392950777380987e-58
_contrast_imadjust,baseline3T-cal_dv1.5T-test,3,0,13130,15308,0.8577214528351189,1462,15308,1.9596346820665718e-06
_contrast_imadjust,baseline3T-cal_dv1.5T-test,3,1,313,1032,0.30329457364341084,344,1032,4.326965315364034e-90
_contrast_imadjust,baseline3T-cal_dv1.5T-test,4,0,12610,15179,0.830753014032545,1634,15179,1.468828862310979e-14
_contrast_imadjust,baseline3T-cal_dv1.5T-test,4,1,344,1161,0.2962962962962963,172,1161,6.141179278700132e-54
_contrast_imadjust,baseline3T-cal_dv1.5T-test,5,0,12335,15265,0.8080576482148706,1548,15265,8.042068008100322e-22
_contrast_imadjust,baseline3T-cal_dv1.5T-test,5,1,408,1075,0.37953488372093025,258,1075,5.498783147913929e-57
_contrast_imadjust,baseline3T-cal_dv1.5T-test,6,0,12439,15136,0.8218155391120507,1634,15136,1.3863918427411998e-17
_contrast_imadjust,baseline3T-cal_dv1.5T-test,6,1,479,1204,0.3978405315614618,172,1204,1.7416248700209576e-38
_contrast_imadjust,baseline3T-cal_dv1.5T-test,7,0,13383,15222,0.8791880173433189,1634,15222,0.006119883230003298
_contrast_imadjust,baseline3T-cal_dv1.5T-test,7,1,472,1118,0.4221824686940966,172,1118,5.088020924596897e-35
_contrast_imadjust,baseline3T-cal_dv1.5T-test,8,0,13113,15222,0.8614505321245566,1548,15222,5.4647167786371755e-06
_contrast_imadjust,baseline3T-cal_dv1.5T-test,8,1,379,1118,0.33899821109123435,258,1118,1.0721623702376333e-65
_contrast_imadjust,baseline3T-cal_dv1.5T-test,9,0,13079,15265,0.8567965935145758,1548,15265,5.272199471884201e-07
_contrast_imadjust,baseline3T-cal_dv1.5T-test,9,1,390,1075,0.3627906976744186,258,1075,2.6896629247206543e-60
_contrast_imadjust,baseline3T-cal_dv1.5T-test,10,0,12797,15222,0.8406911049796347,1548,15222,4.243477226235205e-11
_contrast_imadjust,baseline3T-cal_dv1.5T-test,10,1,421,1118,0.37656529516994636,258,1118,6.022075703492121e-58
_contrast_imadjust,baseline3T-cal_dv1.5T-test,11,0,13237,15265,0.8671470684572552,1548,15265,7.356540628936864e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,11,1,433,1075,0.4027906976744186,258,1075,1.3181047338580896e-52
_contrast_imadjust,baseline3T-cal_dv1.5T-test,12,0,12623,15222,0.8292602811719879,1548,15222,1.6478292205775908e-14
_contrast_imadjust,baseline3T-cal_dv1.5T-test,12,1,438,1118,0.39177101967799643,258,1118,5.195287217750024e-55
_contrast_imadjust,baseline3T-cal_dv1.5T-test,13,0,13451,15394,0.8737819929842796,1548,15394,0.0010432794037621466
_contrast_imadjust,baseline3T-cal_dv1.5T-test,13,1,361,946,0.38160676532769555,258,946,2.661608645317165e-55
_contrast_imadjust,baseline3T-cal_dv1.5T-test,14,0,13301,15179,0.8762764345477304,1505,15179,0.0030649382836060025
_contrast_imadjust,baseline3T-cal_dv1.5T-test,14,1,415,1161,0.35745047372954347,301,1161,1.5638281809232474e-69
_contrast_imadjust,baseline3T-cal_dv1.5T-test,15,0,13287,15351,0.865546218487395,1591,15351,3.6930898956896214e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,15,1,376,989,0.38018200202224467,215,989,3.04177239522916e-48
_contrast_imadjust,baseline3T-cal_dv1.5T-test,16,0,13010,15222,0.8546840099855473,1462,15222,4.3656035927604636e-07
_contrast_imadjust,baseline3T-cal_dv1.5T-test,16,1,377,1118,0.3372093023255814,344,1118,3.419062795452065e-82
_contrast_imadjust,baseline3T-cal_dv1.5T-test,17,0,13137,15222,0.8630271974773355,1419,15222,2.2894925983378857e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,17,1,336,1118,0.3005366726296959,387,1118,2.104198571350112e-101
_contrast_imadjust,baseline3T-cal_dv1.5T-test,18,0,13148,15222,0.8637498357640258,1591,15222,1.6281856270142016e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,18,1,460,1118,0.41144901610017887,215,1118,4.353458003935543e-44
_contrast_imadjust,baseline3T-cal_dv1.5T-test,19,0,13228,15265,0.8665574844415329,1720,15265,3.330124435168141e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,19,1,107,1075,0.09953488372093024,86,1075,9.677170925662669e-60
_contrast_imadjust,baseline3T-cal_dv1.5T-test,20,0,12171,15308,0.7950744708649072,1505,15308,3.9363090474976114e-26
_contrast_imadjust,baseline3T-cal_dv1.5T-test,20,1,326,1032,0.31589147286821706,301,1032,6.669440646757326e-78
_contrast_imadjust,baseline3T-cal_dv1.5T-test,21,0,13023,15265,0.8531280707500819,1720,15265,2.4463894457847145e-08
_contrast_imadjust,baseline3T-cal_dv1.5T-test,21,1,420,1075,0.39069767441860465,86,1075,5.640538677622624e-22
_contrast_imadjust,baseline3T-cal_dv1.5T-test,22,0,13131,15179,0.8650767507740957,1505,15179,4.0619619199360424e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,22,1,479,1161,0.4125753660637382,301,1161,1.7092148264110968e-57
_contrast_imadjust,baseline3T-cal_dv1.5T-test,23,0,13003,15265,0.8518178840484769,1419,15265,1.0703630332953615e-07
_contrast_imadjust,baseline3T-cal_dv1.5T-test,23,1,419,1075,0.38976744186046514,387,1075,6.056331872134541e-75
_contrast_imadjust,baseline3T-cal_dv1.5T-test,24,0,12765,15179,0.8409644904143883,1591,15179,4.20345848408813e-11
_contrast_imadjust,baseline3T-cal_dv1.5T-test,24,1,410,1161,0.35314384151593453,215,1161,3.846118637101659e-54
_contrast_imadjust,baseline3T-cal_dv1.5T-test,25,0,13064,15179,0.8606627577574281,1505,15179,5.435700504476027e-06
_contrast_imadjust,baseline3T-cal_dv1.5T-test,25,1,518,1161,0.446167097329888,301,1161,6.887773253104066e-51
_contrast_imadjust,baseline3T-cal_dv1.5T-test,26,0,12697,15265,0.8317720275139208,1677,15265,1.313012270306083e-14
_contrast_imadjust,baseline3T-cal_dv1.5T-test,26,1,354,1075,0.3293023255813953,129,1075,2.3231677310061873e-38
_contrast_imadjust,baseline3T-cal_dv1.5T-test,27,0,13157,15179,0.866789643586534,1634,15179,4.853966928151109e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,27,1,456,1161,0.39276485788113696,172,1161,5.1708749509569463e-39
_contrast_imadjust,baseline3T-cal_dv1.5T-test,28,0,13871,15265,0.908679986898133,1548,15265,0.8649012574591379
_contrast_imadjust,baseline3T-cal_dv1.5T-test,28,1,376,1075,0.3497674418604651,258,1075,5.717991960363953e-63
_contrast_imadjust,baseline3T-cal_dv1.5T-test,29,0,12651,15179,0.8334541142367745,1419,15179,2.3407914486612476e-12
_contrast_imadjust,baseline3T-cal_dv1.5T-test,29,1,456,1161,0.39276485788113696,387,1161,1.804874204141228e-75
_contrast_imadjust,baseline3T-cal_dv1.5T-test,30,0,12912,15179,0.850648922853943,1591,15179,1.6806891511526957e-08
_contrast_imadjust,baseline3T-cal_dv1.5T-test,30,1,327,1161,0.28165374677002586,215,1161,1.769736776262677e-68
_contrast_imadjust,baseline3T-cal_dv1.5T-test,31,0,13332,15222,0.8758376034686638,1419,15222,0.003004442628275693
_contrast_imadjust,baseline3T-cal_dv1.5T-test,31,1,445,1118,0.39803220035778175,387,1118,1.7061473596388373e-73
_contrast_imadjust,baseline3T-cal_dv1.5T-test,32,0,13175,15308,0.8606610922393519,1634,15308,2.5254752710967006e-06
_contrast_imadjust,baseline3T-cal_dv1.5T-test,32,1,451,1032,0.437015503875969,172,1032,6.94847021271764e-33
_contrast_imadjust,baseline3T-cal_dv1.5T-test,33,0,13425,15222,0.8819471817106819,1505,15222,0.017381983635826416
_contrast_imadjust,baseline3T-cal_dv1.5T-test,33,1,458,1118,0.40966010733452596,301,1118,1.0742247284825587e-57
_contrast_imadjust,baseline3T-cal_dv1.5T-test,34,0,12804,15222,0.8411509657075286,1505,15222,1.1393896187235806e-10
_contrast_imadjust,baseline3T-cal_dv1.5T-test,34,1,374,1118,0.334525939177102,301,1118,1.683143310302927e-74
_contrast_imadjust,baseline3T-cal_dv1.5T-test,35,0,13251,15222,0.870516357903035,1505,15222,0.00038239106934577494
_contrast_imadjust,baseline3T-cal_dv1.5T-test,35,1,436,1118,0.38998211091234347,301,1118,8.34444631119386e-62
_contrast_imadjust,baseline3T-cal_dv1.5T-test,36,0,12548,15222,0.824333201944554,1591,15222,2.8267487208730217e-16
_contrast_imadjust,baseline3T-cal_dv1.5T-test,36,1,421,1118,0.37656529516994636,215,1118,9.396514890483388e-50
_contrast_imadjust,baseline3T-cal_dv1.5T-test,37,0,12697,15308,0.8294355892343872,1591,15308,1.3197637383160163e-14
_contrast_imadjust,baseline3T-cal_dv1.5T-test,37,1,362,1032,0.3507751937984496,215,1032,1.2865989243327256e-53
_contrast_imadjust,baseline3T-cal_dv1.5T-test,38,0,13024,15308,0.8507969689051477,1505,15308,3.353227552284267e-08
_contrast_imadjust,baseline3T-cal_dv1.5T-test,38,1,468,1032,0.45348837209302323,301,1032,1.8204803088046785e-48
_contrast_imadjust,baseline3T-cal_dv1.5T-test,39,0,13069,15222,0.8585599789777953,1677,15222,5.727211946227333e-07
_contrast_imadjust,baseline3T-cal_dv1.5T-test,39,1,563,1118,0.5035778175313059,129,1118,7.370807622788808e-21
_contrast_imadjust,baseline3T-cal_dv1.5T-test,40,0,12559,15179,0.8273931089004546,1462,15179,2.8798432268342793e-14
_contrast_imadjust,baseline3T-cal_dv1.5T-test,40,1,339,1161,0.29198966408268734,344,1161,6.5100514418350015e-96
_contrast_imadjust,baseline3T-cal_dv1.5T-test,41,0,13208,15222,0.867691499145973,1634,15222,7.253999257057158e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,41,1,422,1118,0.3774597495527728,172,1118,6.027801163092181e-41
_contrast_imadjust,baseline3T-cal_dv1.5T-test,42,0,13195,15308,0.8619675986412333,1591,15308,6.939807463131931e-06
_contrast_imadjust,baseline3T-cal_dv1.5T-test,42,1,361,1032,0.3498062015503876,215,1032,8.636695682667819e-54
_contrast_imadjust,baseline3T-cal_dv1.5T-test,43,0,12628,15222,0.8295887531204835,1591,15222,1.4985364886648532e-14
_contrast_imadjust,baseline3T-cal_dv1.5T-test,43,1,367,1118,0.3282647584973166,215,1118,1.7693770839176305e-58
_contrast_imadjust,baseline3T-cal_dv1.5T-test,44,0,13115,15265,0.8591549295774648,1462,15265,3.900450421354389e-06
_contrast_imadjust,baseline3T-cal_dv1.5T-test,44,1,327,1075,0.3041860465116279,344,1075,1.1111460625163425e-90
_contrast_imadjust,baseline3T-cal_dv1.5T-test,45,0,12900,15179,0.8498583569405099,1677,15179,3.6450582171049826e-09
_contrast_imadjust,baseline3T-cal_dv1.5T-test,45,1,543,1161,0.46770025839793283,129,1161,5.588890301972983e-24
_contrast_imadjust,baseline3T-cal_dv1.5T-test,46,0,12441,15265,0.815001637733377,1591,15265,1.553896106324831e-19
_contrast_imadjust,baseline3T-cal_dv1.5T-test,46,1,470,1075,0.4372093023255814,215,1075,5.565891948102682e-40
_contrast_imadjust,baseline3T-cal_dv1.5T-test,47,0,13310,15222,0.8743923268952831,1548,15222,0.0013108511788196438
_contrast_imadjust,baseline3T-cal_dv1.5T-test,47,1,369,1118,0.3300536672629696,258,1118,1.1794921781644374e-67
_contrast_imadjust,baseline3T-cal_dv1.5T-test,48,0,12372,15222,0.8127709893575089,1462,15222,5.597020181560934e-19
_contrast_imadjust,baseline3T-cal_dv1.5T-test,48,1,376,1118,0.3363148479427549,344,1118,1.9617692871479274e-82
_contrast_imadjust,baseline3T-cal_dv1.5T-test,49,0,12076,15093,0.800106009408335,1505,15093,3.706021758494528e-24
_contrast_imadjust,baseline3T-cal_dv1.5T-test,49,1,416,1247,0.33360064153969526,301,1247,2.8450990305503514e-76
_contrast_imadjust,baseline3T-cal_dv1.5T-test,50,0,12648,15136,0.8356236786469344,1591,15136,1.1458527195759515e-12
_contrast_imadjust,baseline3T-cal_dv1.5T-test,50,1,550,1204,0.4568106312292359,215,1204,9.256867661772377e-38
_contrast_imadjust,baseline3T-cal_dv1.5T-test,51,0,13305,15179,0.8765399565188747,1634,15179,0.0024882929473244806
_contrast_imadjust,baseline3T-cal_dv1.5T-test,51,1,354,1161,0.3049095607235142,172,1161,1.9651853268245534e-52
_contrast_imadjust,baseline3T-cal_dv1.5T-test,52,0,13087,15179,0.862178009091508,1419,15179,1.5816790385909817e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,52,1,319,1161,0.2747631352282515,387,1161,5.043431927773717e-111
_contrast_imadjust,baseline3T-cal_dv1.5T-test,53,0,13447,15265,0.8809040288241075,1548,15265,0.011265026121134263
_contrast_imadjust,baseline3T-cal_dv1.5T-test,53,1,380,1075,0.35348837209302325,258,1075,3.3871015945052463e-62
_contrast_imadjust,baseline3T-cal_dv1.5T-test,54,0,12864,15222,0.8450926290894758,1548,15222,6.80870604691211e-10
_contrast_imadjust,baseline3T-cal_dv1.5T-test,54,1,450,1118,0.40250447227191416,258,1118,5.295845545479114e-53
_contrast_imadjust,baseline3T-cal_dv1.5T-test,55,0,12736,15222,0.8366837472079884,1591,15222,2.3560542191071866e-12
_contrast_imadjust,baseline3T-cal_dv1.5T-test,55,1,385,1118,0.3443649373881932,215,1118,1.909095377840781e-55
_contrast_imadjust,baseline3T-cal_dv1.5T-test,56,0,13300,15265,0.8712741565673109,1634,15265,0.000333048470847486
_contrast_imadjust,baseline3T-cal_dv1.5T-test,56,1,405,1075,0.3767441860465116,172,1075,7.49449857095775e-41
_contrast_imadjust,baseline3T-cal_dv1.5T-test,57,0,13280,15179,0.8748929441992226,1591,15179,0.0016626447922028782
_contrast_imadjust,baseline3T-cal_dv1.5T-test,57,1,455,1161,0.39190353143841516,215,1161,1.8810321766080928e-47
_contrast_imadjust,baseline3T-cal_dv1.5T-test,58,0,12645,15179,0.833058831280058,1634,15179,8.111035909003675e-14
_contrast_imadjust,baseline3T-cal_dv1.5T-test,58,1,523,1161,0.45047372954349696,172,1161,1.0040656814085462e-31
_contrast_imadjust,baseline3T-cal_dv1.5T-test,59,0,13279,15351,0.8650250797993616,1419,15351,5.338019656627585e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,59,1,358,989,0.3619817997977755,387,989,1.1644602665644775e-80
_contrast_imadjust,baseline3T-cal_dv1.5T-test,60,0,12814,15265,0.8394366197183099,1548,15265,1.8647288443260625e-11
_contrast_imadjust,baseline3T-cal_dv1.5T-test,60,1,347,1075,0.3227906976744186,258,1075,8.456595786934377e-69
_contrast_imadjust,baseline3T-cal_dv1.5T-test,61,0,12389,15136,0.818512156448203,1591,15136,2.861089775835838e-18
_contrast_imadjust,baseline3T-cal_dv1.5T-test,61,1,425,1204,0.35299003322259137,215,1204,1.901942079361457e-54
_contrast_imadjust,baseline3T-cal_dv1.5T-test,62,0,13209,15179,0.8702154292114105,1677,15179,0.00016873658100624735
_contrast_imadjust,baseline3T-cal_dv1.5T-test,62,1,496,1161,0.4272179155900086,129,1161,9.430199216417923e-28
_contrast_imadjust,baseline3T-cal_dv1.5T-test,63,0,12976,15179,0.8548652743922525,1634,15179,1.1444636268619605e-07
_contrast_imadjust,baseline3T-cal_dv1.5T-test,63,1,439,1161,0.3781223083548665,172,1161,4.914584237666561e-41
_contrast_imadjust,baseline3T-cal_dv1.5T-test,64,0,13401,15179,0.882864483826339,1548,15179,0.019824325612119012
_contrast_imadjust,baseline3T-cal_dv1.5T-test,64,1,368,1161,0.3169681309216193,258,1161,4.539632749174642e-71
_contrast_imadjust,baseline3T-cal_dv1.5T-test,65,0,12182,15093,0.8071291327105281,1505,15093,1.5387247670903687e-21
_contrast_imadjust,baseline3T-cal_dv1.5T-test,65,1,434,1247,0.3480352846832398,301,1247,1.0677328109840631e-72
_contrast_imadjust,baseline3T-cal_dv1.5T-test,66,0,13154,15179,0.8665920021081758,1634,15179,4.438281652260257e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,66,1,392,1161,0.3376399655469423,172,1161,4.753967842235101e-47
_contrast_imadjust,baseline3T-cal_dv1.5T-test,67,0,12844,15265,0.8414018997707173,1591,15265,5.5388090103359996e-11
_contrast_imadjust,baseline3T-cal_dv1.5T-test,67,1,433,1075,0.4027906976744186,215,1075,3.401442754743028e-45
_contrast_imadjust,baseline3T-cal_dv1.5T-test,68,0,13637,15136,0.9009645877378436,1591,15136,0.5666616755836521
_contrast_imadjust,baseline3T-cal_dv1.5T-test,68,1,500,1204,0.4152823920265781,215,1204,6.228360381248169e-44
_contrast_imadjust,baseline3T-cal_dv1.5T-test,69,0,13009,15136,0.8594741014799154,1548,15136,2.0842761726614278e-06
_contrast_imadjust,baseline3T-cal_dv1.5T-test,69,1,353,1204,0.2931893687707641,258,1204,3.0209125978965205e-77
_contrast_imadjust,baseline3T-cal_dv1.5T-test,70,0,12299,15222,0.8079752989094732,1462,15222,1.220740462335075e-20
_contrast_imadjust,baseline3T-cal_dv1.5T-test,70,1,392,1118,0.35062611806797855,344,1118,1.2263806711518952e-78
_contrast_imadjust,baseline3T-cal_dv1.5T-test,71,0,13019,15222,0.8552752594928393,1591,15222,2.248083704855665e-07
_contrast_imadjust,baseline3T-cal_dv1.5T-test,71,1,423,1118,0.37835420393559926,215,1118,1.8862831368211087e-49
_contrast_imadjust,baseline3T-cal_dv1.5T-test,72,0,13106,15265,0.8585653455617426,1548,15265,1.3090981583659606e-06
_contrast_imadjust,baseline3T-cal_dv1.5T-test,72,1,277,1075,0.2576744186046512,258,1075,8.357237632827971e-85
_contrast_imadjust,baseline3T-cal_dv1.5T-test,73,0,12952,15265,0.8484769079593842,1505,15265,9.116197541911047e-09
_contrast_imadjust,baseline3T-cal_dv1.5T-test,73,1,491,1075,0.4567441860465116,301,1075,3.040248568557722e-48
_contrast_imadjust,baseline3T-cal_dv1.5T-test,74,0,12967,15222,0.8518591512284851,1548,15222,3.6442145462580203e-08
_contrast_imadjust,baseline3T-cal_dv1.5T-test,74,1,412,1118,0.3685152057245081,258,1118,1.5152341712417462e-59
_contrast_imadjust,baseline3T-cal_dv1.5T-test,75,0,13116,15179,0.8640885433823045,1505,15179,2.6272485635512075e-05
_contrast_imadjust,baseline3T-cal_dv1.5T-test,75,1,406,1161,0.3496985357450474,301,1161,2.3271251530727967e-71
_contrast_imadjust,baseline3T-cal_dv1.5T-test,76,0,13004,15265,0.8518833933835571,1591,15265,3.394004825154854e-08
_contrast_imadjust,baseline3T-cal_dv1.5T-test,76,1,350,1075,0.32558139534883723,215,1075,1.2117084644431114e-58
_contrast_imadjust,baseline3T-cal_dv1.5T-test,77,0,13110,15222,0.8612534489554592,1591,15222,4.925566473284278e-06
