class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,blurred_SD1,baseline3T-cal_dv1.5T-test,51,1,0.34194659776055125,0.2971576227390181,0.7924203273040482,0.9942196531791907,0.2617737003058104,0.2590514574605363,0.043701622635126114,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,52,0,0.9911061334738784,0.87746228341788,0.8810198300283286,0.9974226804123711,0.4880281690140845,0.48545084942645567,0.9986594915390015,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,52,1,0.3049095607235142,0.26356589147286824,0.7769164513350559,0.9974226804123711,0.2908450704225352,0.28826775083490636,0.022604424506425858,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,53,0,0.9906976744186047,0.9025221094005896,0.9322633475270226,0.9961389961389961,0.45771465461588123,0.4538536507548774,0.9987146854400635,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,53,1,0.2930232558139535,0.36372093023255814,0.9023255813953488,0.9961389961389961,0.3705616526791478,0.36670064881814396,0.021647168323397636,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,54,0,0.9916568125082118,0.8538299829194587,0.8738667717776902,0.9961389961389961,0.42414460942543575,0.4202836055644319,0.9986029267311096,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,54,1,0.3550983899821109,0.4159212880143113,0.870304114490161,0.9961389961389961,0.3745173745173745,0.37387179672525056,0.05097709223628044,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,55,0,0.991262646170017,0.8462094337143607,0.8610563657863618,0.9953703703703703,0.45414572864321606,0.4495160990135864,0.9986575245857239,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,55,1,0.31663685152057247,0.35152057245080504,0.853309481216458,0.9953703703703703,0.33040201005025127,0.3257723804206216,0.01886994019150734,0.06842105263157895
True,blurred_SD1,baseline3T-cal_dv1.5T-test,56,0,0.9909597117589256,0.8860792662954471,0.8956436292171635,0.9942196531791907,0.4691131498470948,0.46333280302628554,0.9986480474472046,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,56,1,0.36465116279069765,0.3665116279069767,0.8390697674418605,0.9942196531791907,0.3113149847094801,0.30553463788867086,0.052824657410383224,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,57,0,0.993148428750247,0.8930759602081824,0.9202187232360498,0.9953703703703703,0.48115577889447236,0.4765261492648427,0.9986805319786072,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,57,1,0.3376399655469423,0.3979328165374677,0.9000861326442722,0.9953703703703703,0.41203703703703703,0.4088963335194491,0.03225615993142128,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,58,0,0.9930166677646749,0.8379998682390144,0.9225904209763489,0.9942196531791907,0.42691131498470947,0.4211309681639002,0.9986389875411987,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,58,1,0.326442721791559,0.45305770887166236,0.9345391903531438,0.9942196531791907,0.5957186544342508,0.5905499284085485,0.02519136480987072,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,59,0,0.990749788287408,0.8833952185525373,0.925281740603218,0.9974226804123711,0.45211267605633804,0.4495353564687092,0.9985951781272888,0.060526315789473685
True,blurred_SD1,baseline3T-cal_dv1.5T-test,59,1,0.2770475227502528,0.36703741152679475,0.9019211324570273,0.9974226804123711,0.41338028169014085,0.410802962102512,0.018995434045791626,0.060526315789473685
True,blurred_SD1,baseline3T-cal_dv1.5T-test,60,0,0.9916148051097281,0.8448738945299705,0.8591549295774648,0.9961389961389961,0.41639767591994836,0.4125366720589445,0.9986798167228699,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,60,1,0.2930232558139535,0.32465116279069767,0.8455813953488373,0.9961389961389961,0.39768339768339767,0.39639224209914975,0.0139363594353199,0.06578947368421052
True,blurred_SD1,baseline3T-cal_dv1.5T-test,61,0,0.9909487315010571,0.8200977801268499,0.8335755813953488,0.9953703703703703,0.4082914572864322,0.40366182765680253,0.9986026883125305,0.07368421052631578
True,blurred_SD1,baseline3T-cal_dv1.5T-test,61,1,0.329734219269103,0.3588039867109635,0.8172757475083057,0.9953703703703703,0.35185185185185186,0.3505955704448167,0.031360932625830173,0.07368421052631578
True,blurred_SD1,baseline3T-cal_dv1.5T-test,62,0,0.9910402529810923,0.8891890111338033,0.9361618024902826,0.9923076923076923,0.4511323003575685,0.4434399926652608,0.9986154437065125,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,62,1,0.34194659776055125,0.4272179155900086,0.9164513350559862,0.9923076923076923,0.4461538461538462,0.44138626570092604,0.04403739422559738,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,63,0,0.9911720139666644,0.8710718756176297,0.9318136899664009,0.9942196531791907,0.48440366972477067,0.4786233229039614,0.9986148476600647,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,63,1,0.2730404823428079,0.3807062876830319,0.9285099052540913,0.9942196531791907,0.5144508670520231,0.511392763076488,0.013677282258868217,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,64,0,0.9913037749522366,0.9071743856644048,0.9107978127676395,0.9961389961389961,0.47579083279535184,0.471929828934348,0.998684823513031,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,64,1,0.34194659776055125,0.3023255813953488,0.8096468561584841,0.9961389961389961,0.28185328185328185,0.27927097068478607,0.043701622635126114,0.07105263157894737
True,blurred_SD1,baseline3T-cal_dv1.5T-test,65,0,0.9915192473332008,0.8040813622208971,0.8191877029086332,0.9966887417218543,0.36387782204515273,0.360566563767007,0.9987182021141052,0.07631578947368421
True,blurred_SD1,baseline3T-cal_dv1.5T-test,65,1,0.31836407377706494,0.35765838011226947,0.8027265437048917,0.9966887417218543,0.33112582781456956,0.3297978065662296,0.022604424506425858,0.07631578947368421
