variant_test_data,cal_test,run,class,n_cov,n_val,coverage,n_cal_cls,n_test_cls,p_value
_contrast_imadjust,dv3T-cal_dv3T-test,53,1,617,645,0.9565891472868217,6,15,0.7673438179189846
_contrast_imadjust,dv3T-cal_dv3T-test,54,0,3220,3655,0.8809849521203831,36,85,0.36648284097075134
_contrast_imadjust,dv3T-cal_dv3T-test,54,1,610,645,0.9457364341085271,6,15,0.7168469791710277
_contrast_imadjust,dv3T-cal_dv3T-test,55,0,3157,3612,0.874031007751938,37,84,0.29955856655000596
_contrast_imadjust,dv3T-cal_dv3T-test,55,1,557,688,0.809593023255814,5,16,0.3495807594900905
_contrast_imadjust,dv3T-cal_dv3T-test,56,0,3241,3569,0.9080975063042869,38,83,0.5339062651328333
_contrast_imadjust,dv3T-cal_dv3T-test,56,1,641,731,0.8768809849521204,4,17,0.5923700986186157
_contrast_imadjust,dv3T-cal_dv3T-test,57,0,3248,3612,0.8992248062015504,37,84,0.48106187445299414
_contrast_imadjust,dv3T-cal_dv3T-test,57,1,621,688,0.9026162790697675,5,16,0.6005258166587785
_contrast_imadjust,dv3T-cal_dv3T-test,58,0,3104,3569,0.8697114037545531,38,83,0.2542173738620376
_contrast_imadjust,dv3T-cal_dv3T-test,58,1,715,731,0.9781121751025992,4,17,0.915560521605359
_contrast_imadjust,dv3T-cal_dv3T-test,59,0,3430,3784,0.9064482029598309,33,88,0.6270798820225745
_contrast_imadjust,dv3T-cal_dv3T-test,59,1,472,516,0.9147286821705426,9,12,0.4519773148150716
_contrast_imadjust,dv3T-cal_dv3T-test,60,0,3171,3655,0.867578659370725,36,85,0.2814902249490091
_contrast_imadjust,dv3T-cal_dv3T-test,60,1,540,645,0.8372093023255814,6,15,0.3465242078200279
_contrast_imadjust,dv3T-cal_dv3T-test,61,0,2988,3612,0.8272425249169435,37,84,0.09856018004307564
_contrast_imadjust,dv3T-cal_dv3T-test,61,1,637,688,0.9258720930232558,5,16,0.6815675095655562
_contrast_imadjust,dv3T-cal_dv3T-test,62,0,3230,3526,0.9160521837776517,39,82,0.5839679787462747
_contrast_imadjust,dv3T-cal_dv3T-test,62,1,703,774,0.9082687338501292,3,18,0.7498631892388108
_contrast_imadjust,dv3T-cal_dv3T-test,63,0,3267,3569,0.9153824600728495,38,83,0.5974204622731764
_contrast_imadjust,dv3T-cal_dv3T-test,63,1,714,731,0.9767441860465116,4,17,0.9104669999274392
_contrast_imadjust,dv3T-cal_dv3T-test,64,0,3430,3655,0.9384404924760602,36,85,0.8205467571002416
_contrast_imadjust,dv3T-cal_dv3T-test,64,1,474,645,0.7348837209302326,6,15,0.15935758597983676
_contrast_imadjust,dv3T-cal_dv3T-test,65,0,2924,3698,0.7906976744186046,35,86,0.0475095557586239
_contrast_imadjust,dv3T-cal_dv3T-test,65,1,526,602,0.8737541528239202,7,14,0.3913971231908547
_contrast_imadjust,dv3T-cal_dv3T-test,66,0,3172,3569,0.88876435976464,38,83,0.3784499305249051
_contrast_imadjust,dv3T-cal_dv3T-test,66,1,587,731,0.8030095759233926,4,17,0.4171897779058645
_contrast_imadjust,dv3T-cal_dv3T-test,67,0,3224,3612,0.8925802879291251,37,84,0.42866911975503047
_contrast_imadjust,dv3T-cal_dv3T-test,67,1,565,688,0.8212209302325582,5,16,0.3752746760860816
_contrast_imadjust,dv3T-cal_dv3T-test,68,0,3363,3612,0.9310631229235881,37,84,0.7499001521525891
_contrast_imadjust,dv3T-cal_dv3T-test,68,1,680,688,0.9883720930232558,5,16,0.943437586181856
_contrast_imadjust,dv3T-cal_dv3T-test,69,0,3276,3655,0.8963064295485637,36,85,0.47985607299969457
_contrast_imadjust,dv3T-cal_dv3T-test,69,1,489,645,0.7581395348837209,6,15,0.1918540164298021
_contrast_imadjust,dv3T-cal_dv3T-test,70,0,3179,3741,0.8497727880245923,34,87,0.22881559271758212
_contrast_imadjust,dv3T-cal_dv3T-test,70,1,432,559,0.7728085867620751,8,13,0.12962938951018246
_contrast_imadjust,dv3T-cal_dv3T-test,71,0,3206,3612,0.8875968992248062,37,84,0.39132902120525864
_contrast_imadjust,dv3T-cal_dv3T-test,71,1,567,688,0.8241279069767442,5,16,0.38192835799922675
_contrast_imadjust,dv3T-cal_dv3T-test,72,0,3344,3655,0.9149110807113543,36,85,0.6327482136758076
_contrast_imadjust,dv3T-cal_dv3T-test,72,1,436,645,0.6759689922480621,6,15,0.0968908479007976
_contrast_imadjust,dv3T-cal_dv3T-test,73,0,3338,3698,0.9026500811249324,35,86,0.5528259364633688
_contrast_imadjust,dv3T-cal_dv3T-test,73,1,583,602,0.96843853820598,7,14,0.8001239133810056
_contrast_imadjust,dv3T-cal_dv3T-test,74,0,3286,3655,0.8990424076607387,36,85,0.5015904937403795
_contrast_imadjust,dv3T-cal_dv3T-test,74,1,566,645,0.8775193798449612,6,15,0.45866944213970245
_contrast_imadjust,dv3T-cal_dv3T-test,75,0,3371,3698,0.9115738236884803,35,86,0.625330014263623
_contrast_imadjust,dv3T-cal_dv3T-test,75,1,532,602,0.8837209302325582,7,14,0.42348745699024903
_contrast_imadjust,dv3T-cal_dv3T-test,76,0,3189,3612,0.882890365448505,37,84,0.35778805626098176
_contrast_imadjust,dv3T-cal_dv3T-test,76,1,568,688,0.8255813953488372,5,16,0.3852904034041509
_contrast_imadjust,dv3T-cal_dv3T-test,77,0,3322,3612,0.9197120708748616,37,84,0.654282158654503
_contrast_imadjust,dv3T-cal_dv3T-test,77,1,614,688,0.8924418604651163,5,16,0.5675895970675887
_contrast_imadjust,dv3T-cal_dv3T-test,78,0,2994,3698,0.809626825310979,35,86,0.0795148785054476
_contrast_imadjust,dv3T-cal_dv3T-test,78,1,572,602,0.9501661129568106,7,14,0.7008857741588067
_contrast_imadjust,dv3T-cal_dv3T-test,79,0,3277,3784,0.866014799154334,33,88,0.33918151885165554
_contrast_imadjust,dv3T-cal_dv3T-test,79,1,467,516,0.9050387596899225,9,12,0.41108155849981953
_contrast_imadjust,dv3T-cal_dv3T-test,80,0,2883,3655,0.788782489740082,36,85,0.03839253168792548
_contrast_imadjust,dv3T-cal_dv3T-test,80,1,594,645,0.9209302325581395,6,15,0.611738715461943
_contrast_imadjust,dv3T-cal_dv3T-test,81,0,3200,3698,0.8653326122228231,35,86,0.2896186410919237
_contrast_imadjust,dv3T-cal_dv3T-test,81,1,469,602,0.7790697674418605,7,14,0.17648548627288319
_contrast_imadjust,dv3T-cal_dv3T-test,82,0,3438,3655,0.9406292749658003,36,85,0.8359851240398931
_contrast_imadjust,dv3T-cal_dv3T-test,82,1,603,645,0.9348837209302325,6,15,0.669150264362518
_contrast_imadjust,dv3T-cal_dv3T-test,83,0,3002,3569,0.8411319697394228,38,83,0.1272338059836174
_contrast_imadjust,dv3T-cal_dv3T-test,83,1,643,731,0.8796169630642955,4,17,0.5997688772906254
_contrast_imadjust,dv3T-cal_dv3T-test,84,0,3345,3655,0.9151846785225718,36,85,0.6350436205167104
_contrast_imadjust,dv3T-cal_dv3T-test,84,1,602,645,0.9333333333333333,6,15,0.6625576509205231
_contrast_imadjust,dv3T-cal_dv3T-test,85,0,3368,3827,0.8800627123072903,32,89,0.4556964705308397
_contrast_imadjust,dv3T-cal_dv3T-test,85,1,344,473,0.7272727272727273,10,11,0.2006700258523412
_contrast_imadjust,dv3T-cal_dv3T-test,86,0,3483,3698,0.9418604651162791,35,86,0.8554351692338567
_contrast_imadjust,dv3T-cal_dv3T-test,86,1,543,602,0.9019933554817275,7,14,0.4882015465691813
_contrast_imadjust,dv3T-cal_dv3T-test,87,0,3231,3655,0.8839945280437757,36,85,0.38748650626368336
_contrast_imadjust,dv3T-cal_dv3T-test,87,1,504,645,0.7813953488372093,6,15,0.22969454350691124
_contrast_imadjust,dv3T-cal_dv3T-test,88,0,3327,3655,0.9102599179206566,36,85,0.5937598536695112
_contrast_imadjust,dv3T-cal_dv3T-test,88,1,590,645,0.9147286821705426,6,15,0.5875741823079104
_contrast_imadjust,dv3T-cal_dv3T-test,89,0,3458,3655,0.9461012311901504,36,85,0.8721144605325178
_contrast_imadjust,dv3T-cal_dv3T-test,89,1,538,645,0.834108527131783,6,15,0.3389432265621473
_contrast_imadjust,dv3T-cal_dv3T-test,90,0,3233,3655,0.8845417236662106,36,85,0.3913768479150978
_contrast_imadjust,dv3T-cal_dv3T-test,90,1,633,645,0.9813953488372092,6,15,0.8939849785436101
_contrast_imadjust,dv3T-cal_dv3T-test,91,0,3222,3612,0.8920265780730897,37,84,0.4244324702116798
_contrast_imadjust,dv3T-cal_dv3T-test,91,1,525,688,0.7630813953488372,5,16,0.26048105035567826
_contrast_imadjust,dv3T-cal_dv3T-test,92,0,3306,3741,0.8837209302325582,34,87,0.4319195872010009
_contrast_imadjust,dv3T-cal_dv3T-test,92,1,477,559,0.853309481216458,8,13,0.28418971235243734
_contrast_imadjust,dv3T-cal_dv3T-test,93,0,3284,3612,0.9091915836101883,37,84,0.5639735445167918
_contrast_imadjust,dv3T-cal_dv3T-test,93,1,583,688,0.8473837209302325,5,16,0.43862771301885245
_contrast_imadjust,dv3T-cal_dv3T-test,94,0,3386,3612,0.9374307862679956,37,84,0.8003019001893125
_contrast_imadjust,dv3T-cal_dv3T-test,94,1,650,688,0.9447674418604651,5,16,0.7536594079085513
_contrast_imadjust,dv3T-cal_dv3T-test,95,0,3224,3569,0.9033342673017652,38,83,0.4934595987284886
_contrast_imadjust,dv3T-cal_dv3T-test,95,1,654,731,0.8946648426812586,4,17,0.6417087303489845
_contrast_imadjust,dv3T-cal_dv3T-test,96,0,3249,3569,0.9103390305407677,38,83,0.5532797572355009
_contrast_imadjust,dv3T-cal_dv3T-test,96,1,576,731,0.7879616963064295,4,17,0.38691160326399826
_contrast_imadjust,dv3T-cal_dv3T-test,97,0,3295,3870,0.851421188630491,31,90,0.3048962395030704
_contrast_imadjust,dv3T-cal_dv3T-test,97,1,376,430,0.8744186046511628,11,10,0.5919235410300736
_contrast_imadjust,dv3T-cal_dv3T-test,98,0,3137,3741,0.838545843357391,34,87,0.17985026629854978
_contrast_imadjust,dv3T-cal_dv3T-test,98,1,502,559,0.8980322003577818,8,13,0.42606651700894344
_contrast_imadjust,dv3T-cal_dv3T-test,99,0,3110,3526,0.8820192853091322,39,82,0.3107136543876596
_contrast_imadjust,dv3T-cal_dv3T-test,99,1,711,774,0.9186046511627907,3,18,0.7756812482594267
baseline,baseline3T-cal_dv1.5T-test,0,0,14478,15265,0.9484441532918441,35,355,0.8955564844164086
baseline,baseline3T-cal_dv1.5T-test,0,1,282,1075,0.26232558139534884,7,25,9.190581816498319e-05
baseline,baseline3T-cal_dv1.5T-test,1,0,14237,15222,0.935291026146367,36,354,0.7979377935295576
baseline,baseline3T-cal_dv1.5T-test,1,1,425,1118,0.38014311270125223,6,26,0.0031109398553600476
baseline,baseline3T-cal_dv1.5T-test,2,0,14169,15265,0.9282017687520472,37,355,0.7265504858522389
baseline,baseline3T-cal_dv1.5T-test,2,1,332,1075,0.30883720930232555,5,25,0.0028980958832444956
baseline,baseline3T-cal_dv1.5T-test,3,0,14035,15308,0.9168408675202508,34,356,0.6876664808678736
baseline,baseline3T-cal_dv1.5T-test,3,1,300,1032,0.29069767441860467,8,24,5.5469473822924534e-05
baseline,baseline3T-cal_dv1.5T-test,4,0,13477,15179,0.8878714012780815,38,353,0.37085407427049133
baseline,baseline3T-cal_dv1.5T-test,4,1,326,1161,0.28079242032730406,4,27,0.006354284941476885
baseline,baseline3T-cal_dv1.5T-test,5,0,13278,15265,0.8698329511955454,36,355,0.2936453844132869
baseline,baseline3T-cal_dv1.5T-test,5,1,396,1075,0.3683720930232558,6,25,0.002583207315771234
baseline,baseline3T-cal_dv1.5T-test,6,0,13375,15136,0.8836548625792812,38,352,0.34086124285709135
baseline,baseline3T-cal_dv1.5T-test,6,1,448,1204,0.37209302325581395,4,28,0.019438612946944645
baseline,baseline3T-cal_dv1.5T-test,7,0,14218,15222,0.9340428327420838,38,354,0.7598610071532406
baseline,baseline3T-cal_dv1.5T-test,7,1,437,1118,0.39087656529516995,4,26,0.02366918575443833
baseline,baseline3T-cal_dv1.5T-test,8,0,14022,15222,0.9211667323610564,36,354,0.6850976390439373
baseline,baseline3T-cal_dv1.5T-test,8,1,367,1118,0.3282647584973166,6,26,0.0012998970075993332
baseline,baseline3T-cal_dv1.5T-test,9,0,13971,15265,0.9152309204061578,36,355,0.6353110615043858
baseline,baseline3T-cal_dv1.5T-test,9,1,365,1075,0.3395348837209302,6,25,0.0015910335532326445
baseline,baseline3T-cal_dv1.5T-test,10,0,13709,15222,0.9006043883852319,36,354,0.5135897580743968
baseline,baseline3T-cal_dv1.5T-test,10,1,390,1118,0.3488372093023256,6,26,0.0018657404699646916
baseline,baseline3T-cal_dv1.5T-test,11,0,14062,15265,0.9211922698984605,36,355,0.6853104199295867
baseline,baseline3T-cal_dv1.5T-test,11,1,396,1075,0.3683720930232558,6,25,0.002583207315771234
baseline,baseline3T-cal_dv1.5T-test,12,0,13509,15222,0.887465510445408,36,354,0.41163960074905265
baseline,baseline3T-cal_dv1.5T-test,12,1,417,1118,0.37298747763864043,6,26,0.0027783174273862004
baseline,baseline3T-cal_dv1.5T-test,13,0,14322,15394,0.9303624788878784,36,358,0.7599690606175815
baseline,baseline3T-cal_dv1.5T-test,13,1,351,946,0.37103594080338265,6,22,0.0027083301137337127
baseline,baseline3T-cal_dv1.5T-test,14,0,14154,15179,0.9324724948942618,35,353,0.790975321961103
baseline,baseline3T-cal_dv1.5T-test,14,1,399,1161,0.34366925064599485,7,27,0.0005926808395119679
baseline,baseline3T-cal_dv1.5T-test,15,0,14164,15351,0.9226760471630513,37,357,0.6797269009283735
baseline,baseline3T-cal_dv1.5T-test,15,1,353,989,0.3569261880687563,5,23,0.0059521888459592625
baseline,baseline3T-cal_dv1.5T-test,16,0,13951,15222,0.9165024306924189,34,354,0.6849987105408807
baseline,baseline3T-cal_dv1.5T-test,16,1,359,1118,0.3211091234347048,8,26,0.00012091571180724547
baseline,baseline3T-cal_dv1.5T-test,17,0,14052,15222,0.92313756405203,33,354,0.7538673904456791
baseline,baseline3T-cal_dv1.5T-test,17,1,315,1118,0.2817531305903399,9,26,1.238269248336693e-05
baseline,baseline3T-cal_dv1.5T-test,18,0,14067,15222,0.9241229798975168,37,354,0.692096016492512
baseline,baseline3T-cal_dv1.5T-test,18,1,434,1118,0.3881932021466905,5,26,0.009002631607894778
baseline,baseline3T-cal_dv1.5T-test,19,0,14120,15265,0.9249918113331149,40,355,0.8217654612387574
baseline,baseline3T-cal_dv1.5T-test,19,1,67,1075,0.062325581395348835,2,25,0.004048834536251401
baseline,baseline3T-cal_dv1.5T-test,20,0,13041,15308,0.8519074993467468,35,356,0.21806203879576114
baseline,baseline3T-cal_dv1.5T-test,20,1,278,1032,0.2693798449612403,7,24,0.0001107017982058725
baseline,baseline3T-cal_dv1.5T-test,21,0,13969,15265,0.9150999017359974,40,355,0.7500200804256582
baseline,baseline3T-cal_dv1.5T-test,21,1,385,1075,0.3581395348837209,2,25,0.12890515786323917
baseline,baseline3T-cal_dv1.5T-test,22,0,14004,15179,0.9225904209763489,35,353,0.7147469343927606
baseline,baseline3T-cal_dv1.5T-test,22,1,448,1161,0.3858742463393626,7,27,0.0013233121052004702
baseline,baseline3T-cal_dv1.5T-test,23,0,13929,15265,0.9124795283327874,33,355,0.6735958404101485
baseline,baseline3T-cal_dv1.5T-test,23,1,402,1075,0.373953488372093,9,25,0.0001532739669678262
baseline,baseline3T-cal_dv1.5T-test,24,0,13607,15179,0.8964358653402728,37,353,0.4579570537735018
baseline,baseline3T-cal_dv1.5T-test,24,1,389,1161,0.3350559862187769,5,27,0.004331645478335117
baseline,baseline3T-cal_dv1.5T-test,25,0,13993,15179,0.921865735555702,35,353,0.7089504960947726
baseline,baseline3T-cal_dv1.5T-test,25,1,487,1161,0.41946597760551246,7,27,0.0023619365489114304
baseline,baseline3T-cal_dv1.5T-test,26,0,13629,15265,0.8928267278087128,39,355,0.3869709868098949
baseline,baseline3T-cal_dv1.5T-test,26,1,327,1075,0.3041860465116279,3,25,0.02850604366589899
baseline,baseline3T-cal_dv1.5T-test,27,0,14060,15179,0.9262797285723697,38,353,0.6934388635312725
baseline,baseline3T-cal_dv1.5T-test,27,1,432,1161,0.37209302325581395,4,27,0.019448612510526007
baseline,baseline3T-cal_dv1.5T-test,28,0,14662,15265,0.9604978709466099,36,355,0.9472463939458792
baseline,baseline3T-cal_dv1.5T-test,28,1,360,1075,0.33488372093023255,6,25,0.001465818171862357
baseline,baseline3T-cal_dv1.5T-test,29,0,13547,15179,0.8924830357731076,33,353,0.5198095370766724
baseline,baseline3T-cal_dv1.5T-test,29,1,424,1161,0.3652024117140396,9,27,0.0001235285841461655
baseline,baseline3T-cal_dv1.5T-test,30,0,13853,15179,0.91264246656565,37,353,0.5931762817138041
baseline,baseline3T-cal_dv1.5T-test,30,1,303,1161,0.26098191214470284,5,27,0.0012555113482165317
baseline,baseline3T-cal_dv1.5T-test,31,0,14242,15222,0.9356194980948627,33,354,0.8395433804907081
baseline,baseline3T-cal_dv1.5T-test,31,1,424,1118,0.37924865831842575,9,26,0.00017323568555678177
baseline,baseline3T-cal_dv1.5T-test,32,0,14095,15308,0.920760386725895,38,356,0.6447920310189291
baseline,baseline3T-cal_dv1.5T-test,32,1,432,1032,0.4186046511627907,4,24,0.031119485388544227
baseline,baseline3T-cal_dv1.5T-test,33,0,14210,15222,0.9335172776244909,35,354,0.7986358927873852
baseline,baseline3T-cal_dv1.5T-test,33,1,430,1118,0.38461538461538464,7,26,0.0012955394956798213
baseline,baseline3T-cal_dv1.5T-test,34,0,13740,15222,0.9026409144659047,35,354,0.5523369270821471
baseline,baseline3T-cal_dv1.5T-test,34,1,355,1118,0.31753130590339895,7,26,0.00034329604007196906
baseline,baseline3T-cal_dv1.5T-test,35,0,14104,15222,0.9265536723163842,35,354,0.746024835393729
baseline,baseline3T-cal_dv1.5T-test,35,1,420,1118,0.3756708407871199,7,26,0.0011004796253438608
baseline,baseline3T-cal_dv1.5T-test,36,0,13473,15222,0.8851005124162397,37,354,0.3722990417010508
baseline,baseline3T-cal_dv1.5T-test,36,1,401,1118,0.35867620751341683,5,26,0.006079490527954615
baseline,baseline3T-cal_dv1.5T-test,37,0,13626,15308,0.8901228116017769,37,356,0.40910150674838053
baseline,baseline3T-cal_dv1.5T-test,37,1,343,1032,0.3323643410852713,5,24,0.004175059155687046
baseline,baseline3T-cal_dv1.5T-test,38,0,13938,15308,0.9105043114711262,35,356,0.6164058397994134
baseline,baseline3T-cal_dv1.5T-test,38,1,446,1032,0.4321705426356589,7,24,0.0029170572166058654
baseline,baseline3T-cal_dv1.5T-test,39,0,14030,15222,0.9216922874786493,39,354,0.6347936626935335
baseline,baseline3T-cal_dv1.5T-test,39,1,523,1118,0.4677996422182469,3,26,0.10299653459538621
baseline,baseline3T-cal_dv1.5T-test,40,0,13430,15179,0.8847750181171355,34,353,0.4387162694107346
baseline,baseline3T-cal_dv1.5T-test,40,1,321,1161,0.27648578811369506,8,27,3.7002438948049115e-05
baseline,baseline3T-cal_dv1.5T-test,41,0,14088,15222,0.9255025620811983,38,354,0.6866342373266107
baseline,baseline3T-cal_dv1.5T-test,41,1,406,1118,0.3631484794275492,4,26,0.017665061686344737
baseline,baseline3T-cal_dv1.5T-test,42,0,14100,15308,0.9210870133263653,37,356,0.6660806449073096
baseline,baseline3T-cal_dv1.5T-test,42,1,348,1032,0.3372093023255814,5,24,0.004485576158656596
baseline,baseline3T-cal_dv1.5T-test,43,0,13486,15222,0.8859545394823282,37,354,0.378419896225965
baseline,baseline3T-cal_dv1.5T-test,43,1,336,1118,0.3005366726296959,5,26,0.002529025803289535
baseline,baseline3T-cal_dv1.5T-test,44,0,14018,15265,0.9183098591549296,34,355,0.6992085685732097
baseline,baseline3T-cal_dv1.5T-test,44,1,312,1075,0.29023255813953486,8,25,5.4591536593526156e-05
baseline,baseline3T-cal_dv1.5T-test,45,0,13852,15179,0.9125765860728638,39,353,0.5523811767172797
baseline,baseline3T-cal_dv1.5T-test,45,1,511,1161,0.4401378122308355,3,27,0.08582456719262135
baseline,baseline3T-cal_dv1.5T-test,46,0,13405,15265,0.878152636750737,37,355,0.32470666823249705
baseline,baseline3T-cal_dv1.5T-test,46,1,439,1075,0.40837209302325583,5,25,0.011587994915954847
baseline,baseline3T-cal_dv1.5T-test,47,0,14184,15222,0.9318092234923138,36,354,0.7713103715610701
baseline,baseline3T-cal_dv1.5T-test,47,1,355,1118,0.31753130590339895,6,26,0.0010668730527099535
baseline,baseline3T-cal_dv1.5T-test,48,0,13257,15222,0.8709105242412298,34,354,0.3448128505508948
baseline,baseline3T-cal_dv1.5T-test,48,1,360,1118,0.3220035778175313,8,26,0.00012360272762518718
baseline,baseline3T-cal_dv1.5T-test,49,0,12995,15093,0.8609951633207447,35,351,0.264232822558651
baseline,baseline3T-cal_dv1.5T-test,49,1,394,1247,0.31595829991980756,7,29,0.0003298722914088621
baseline,baseline3T-cal_dv1.5T-test,50,0,13526,15136,0.8936310782241015,37,352,0.43591902045208214
baseline,baseline3T-cal_dv1.5T-test,50,1,514,1204,0.4269102990033223,5,28,0.014418156373568648
baseline,baseline3T-cal_dv1.5T-test,51,0,14174,15179,0.9337901047499836,38,353,0.7577563801019939
baseline,baseline3T-cal_dv1.5T-test,51,1,322,1161,0.27734711455641686,4,27,0.0060503952317504306
baseline,baseline3T-cal_dv1.5T-test,52,0,13976,15179,0.9207457671783384,33,353,0.7362523620035698
baseline,baseline3T-cal_dv1.5T-test,52,1,288,1161,0.24806201550387597,9,27,3.9937367771348225e-06
baseline,baseline3T-cal_dv1.5T-test,53,0,14339,15265,0.9393383557156895,36,355,0.8274936657837646
baseline,baseline3T-cal_dv1.5T-test,53,1,364,1075,0.3386046511627907,6,25,0.0015653025523717403
baseline,baseline3T-cal_dv1.5T-test,54,0,13754,15222,0.9035606359216923,36,354,0.537737580705701
baseline,baseline3T-cal_dv1.5T-test,54,1,430,1118,0.38461538461538464,6,26,0.003335198930526022
baseline,baseline3T-cal_dv1.5T-test,55,0,13620,15222,0.8947575877020102,37,354,0.4447075783182072
baseline,baseline3T-cal_dv1.5T-test,55,1,370,1118,0.33094812164579607,5,26,0.0040785164308353465
baseline,baseline3T-cal_dv1.5T-test,56,0,14147,15265,0.9267605633802817,38,355,0.6976388030006673
baseline,baseline3T-cal_dv1.5T-test,56,1,383,1075,0.35627906976744184,4,25,0.01638407937886445
baseline,baseline3T-cal_dv1.5T-test,57,0,14133,15179,0.931089004545754,37,353,0.7504354717471012
baseline,baseline3T-cal_dv1.5T-test,57,1,436,1161,0.37553832902670115,5,27,0.007630412820569901
baseline,baseline3T-cal_dv1.5T-test,58,0,13548,15179,0.8925489162658937,38,353,0.40586678006202637
baseline,baseline3T-cal_dv1.5T-test,58,1,490,1161,0.42204995693367786,4,27,0.03210374629311883
baseline,baseline3T-cal_dv1.5T-test,59,0,14151,15351,0.9218291967949971,33,357,0.744268638313932
baseline,baseline3T-cal_dv1.5T-test,59,1,338,989,0.3417593528816987,9,23,6.935408696125952e-05
baseline,baseline3T-cal_dv1.5T-test,60,0,13694,15265,0.897084834588929,36,355,0.48533752012655806
baseline,baseline3T-cal_dv1.5T-test,60,1,328,1075,0.30511627906976746,6,25,0.000843235702090058
baseline,baseline3T-cal_dv1.5T-test,61,0,13304,15136,0.8789640591966174,37,352,0.33006060955282407
baseline,baseline3T-cal_dv1.5T-test,61,1,408,1204,0.3388704318936877,5,28,0.004577848271940003
baseline,baseline3T-cal_dv1.5T-test,62,0,14104,15179,0.9291784702549575,39,353,0.7024054142472961
baseline,baseline3T-cal_dv1.5T-test,62,1,470,1161,0.40482342807924204,3,27,0.06684750823313901
baseline,baseline3T-cal_dv1.5T-test,63,0,13889,15179,0.9150141643059491,38,353,0.5938812731329437
baseline,baseline3T-cal_dv1.5T-test,63,1,408,1161,0.35142118863049093,4,27,0.01549463870895178
baseline,baseline3T-cal_dv1.5T-test,64,0,14305,15179,0.9424204493049608,36,353,0.8488192554793419
baseline,baseline3T-cal_dv1.5T-test,64,1,337,1161,0.29026701119724374,6,27,0.0006249363199905004
baseline,baseline3T-cal_dv1.5T-test,65,0,13055,15093,0.8649705161333068,35,351,0.28645044236108436
baseline,baseline3T-cal_dv1.5T-test,65,1,415,1247,0.33279871692060947,7,29,0.000472787781968962
baseline,baseline3T-cal_dv1.5T-test,66,0,13974,15179,0.9206140061927663,38,353,0.6434951627417415
baseline,baseline3T-cal_dv1.5T-test,66,1,366,1161,0.3152454780361757,4,27,0.010061835775340693
baseline,baseline3T-cal_dv1.5T-test,67,0,13725,15265,0.8991156239764166,37,355,0.4794693627078628
baseline,baseline3T-cal_dv1.5T-test,67,1,414,1075,0.3851162790697674,5,25,0.008661155809741862
baseline,baseline3T-cal_dv1.5T-test,68,0,14410,15136,0.9520348837209303,37,352,0.899928745039524
baseline,baseline3T-cal_dv1.5T-test,68,1,463,1204,0.3845514950166113,5,28,0.008577973965758883
baseline,baseline3T-cal_dv1.5T-test,69,0,13935,15136,0.9206527484143763,36,352,0.6808125427335766
baseline,baseline3T-cal_dv1.5T-test,69,1,327,1204,0.27159468438538203,6,28,0.0004204107013496053
baseline,baseline3T-cal_dv1.5T-test,70,0,13218,15222,0.8683484430429641,34,354,0.32888127176500664
baseline,baseline3T-cal_dv1.5T-test,70,1,365,1118,0.32647584973166366,8,26,0.0001378367995695898
baseline,baseline3T-cal_dv1.5T-test,71,0,13982,15222,0.9185389567730916,37,354,0.6441068796671995
baseline,baseline3T-cal_dv1.5T-test,71,1,408,1118,0.36493738819320215,5,26,0.006624756490432573
baseline,baseline3T-cal_dv1.5T-test,72,0,13988,15265,0.9163445791025221,36,355,0.6446864126784836
baseline,baseline3T-cal_dv1.5T-test,72,1,251,1075,0.23348837209302326,6,25,0.0001726435740101527
baseline,baseline3T-cal_dv1.5T-test,73,0,13821,15265,0.9054045201441205,35,355,0.5747268529151812
baseline,baseline3T-cal_dv1.5T-test,73,1,470,1075,0.4372093023255814,7,25,0.003157013501194574
baseline,baseline3T-cal_dv1.5T-test,74,0,13798,15222,0.9064511890684536,36,354,0.5616473168118252
baseline,baseline3T-cal_dv1.5T-test,74,1,400,1118,0.35778175313059035,6,26,0.002168928560238425
baseline,baseline3T-cal_dv1.5T-test,75,0,14000,15179,0.9223268990052046,35,353,0.7126415529547812
baseline,baseline3T-cal_dv1.5T-test,75,1,388,1161,0.3341946597760551,7,27,0.0004882990764674031
baseline,baseline3T-cal_dv1.5T-test,76,0,13904,15265,0.9108417949557812,37,355,0.5776940878001549
baseline,baseline3T-cal_dv1.5T-test,76,1,338,1075,0.3144186046511628,5,25,0.0031670964150987825
baseline,baseline3T-cal_dv1.5T-test,77,0,14039,15222,0.9222835369859415,37,354,0.6763613977906122
baseline,baseline3T-cal_dv1.5T-test,77,1,361,1118,0.3228980322003578,5,26,0.003609642522484014
baseline,baseline3T-cal_dv1.5T-test,78,0,13179,15222,0.8657863618446985,35,354,0.2911598484930336
baseline,baseline3T-cal_dv1.5T-test,78,1,450,1118,0.40250447227191416,7,26,0.0017758909836634773
baseline,baseline3T-cal_dv1.5T-test,79,0,13447,15179,0.8858949864944989,33,353,0.47120150928967164
baseline,baseline3T-cal_dv1.5T-test,79,1,417,1161,0.35917312661498707,9,27,0.00010652744833719725
baseline,baseline3T-cal_dv1.5T-test,80,0,12982,15222,0.8528445670739719,36,354,0.2037072752509582
baseline,baseline3T-cal_dv1.5T-test,80,1,380,1118,0.33989266547406083,6,26,0.001598724847666275
baseline,baseline3T-cal_dv1.5T-test,81,0,13265,15222,0.8714360793588227,35,354,0.3252104240593029
