class_conditional,variant_test_data,cal_test,run,class,is_correct,verdict,ps_size,confidence,credibility,margin,actual_class_pred_prob,prop_class1
True,baseline,baseline3T-cal_dv3T-test,75,all,0.9688372093023255,0.9041860465116279,0.9195348837209303,0.9966887417218543,0.4960159362549801,0.49271347281953864,0.9987128973007202,0.14
True,baseline,baseline3T-cal_dv3T-test,76,all,0.9611627906976744,0.8837209302325582,0.8995348837209303,0.9953703703703703,0.4896356783919598,0.48548297040759353,0.9986258149147034,0.16
True,baseline,baseline3T-cal_dv3T-test,77,all,0.9662790697674418,0.9169767441860465,0.9346511627906977,0.9953703703703703,0.5094221105527639,0.5047924809231342,0.9985993504524231,0.16
True,baseline,baseline3T-cal_dv3T-test,78,all,0.9737209302325581,0.8576744186046512,0.9041860465116279,0.9966887417218543,0.4256308100929615,0.4223195518148158,0.9984889626502991,0.14
True,baseline,baseline3T-cal_dv3T-test,79,all,0.9697674418604652,0.8655813953488372,0.8869767441860466,0.9974226804123711,0.3795774647887324,0.37700014520110353,0.9985434412956238,0.12
True,baseline,baseline3T-cal_dv3T-test,80,all,0.9641860465116279,0.8181395348837209,0.8372093023255814,0.9961389961389961,0.3486120077469335,0.34475100388592966,0.9983368813991547,0.15
True,baseline,baseline3T-cal_dv3T-test,81,all,0.9632558139534884,0.8274418604651163,0.8365116279069768,0.9966887417218543,0.37649402390438247,0.37318276562623676,0.9984075725078583,0.14
True,baseline,baseline3T-cal_dv3T-test,82,all,0.9713953488372093,0.9146511627906977,0.945813953488372,0.9961389961389961,0.578114912846998,0.5742539089859942,0.9987927973270416,0.15
True,baseline,baseline3T-cal_dv3T-test,83,all,0.9644186046511628,0.8509302325581395,0.86,0.9942196531791907,0.44464831804281346,0.4388679712220042,0.9984114766120911,0.17
True,baseline,baseline3T-cal_dv3T-test,84,all,0.9718604651162791,0.9188372093023256,0.9386046511627907,0.9961389961389961,0.526791478373144,0.524221630096388,0.9986807703971863,0.15
True,baseline,baseline3T-cal_dv3T-test,85,all,0.9625581395348837,0.8737209302325581,0.8825581395348837,0.9976798143851509,0.49963689179375453,0.49767981438515074,0.9988051056861877,0.11
True,baseline,baseline3T-cal_dv3T-test,86,all,0.9704651162790697,0.9055813953488372,0.9195348837209303,0.9966887417218543,0.5827814569536424,0.5816821016156126,0.998860776424408,0.14
True,baseline,baseline3T-cal_dv3T-test,87,all,0.9590697674418605,0.8676744186046511,0.878139534883721,0.9961389961389961,0.4422207876049064,0.43835978374390255,0.998573362827301,0.15
True,baseline,baseline3T-cal_dv3T-test,88,all,0.9697674418604652,0.9176744186046512,0.9495348837209302,0.9961389961389961,0.4979049878985321,0.4942022627626243,0.9986209273338318,0.15
True,baseline,baseline3T-cal_dv3T-test,89,all,0.9625581395348837,0.9267441860465117,0.9420930232558139,0.9961389961389961,0.5358295674628792,0.5323935482102042,0.9988159537315369,0.15
True,baseline,baseline3T-cal_dv3T-test,90,all,0.9686046511627907,0.9225581395348837,0.9665116279069768,0.9961389961389961,0.591349257585539,0.5874882537245352,0.9988285899162292,0.15
True,baseline,baseline3T-cal_dv3T-test,91,all,0.9569767441860465,0.8611627906976744,0.867906976744186,0.9953703703703703,0.5015703517587939,0.4969407221291643,0.9986484050750732,0.16
True,baseline,baseline3T-cal_dv3T-test,92,all,0.9693023255813954,0.9172093023255814,0.9248837209302325,0.9971014492753624,0.3465481886534518,0.3442440092325676,0.9984498023986816,0.13
True,baseline,baseline3T-cal_dv3T-test,93,all,0.9627906976744186,0.8716279069767442,0.8788372093023256,0.9953703703703703,0.4026381909547739,0.39800856132514423,0.9984518885612488,0.16
True,baseline,baseline3T-cal_dv3T-test,94,all,0.9713953488372093,0.935813953488372,0.9730232558139534,0.9953703703703703,0.5954773869346733,0.5908477573050437,0.9987570643424988,0.16
True,baseline,baseline3T-cal_dv3T-test,95,all,0.9632558139534884,0.8753488372093023,0.8879069767441861,0.9942196531791907,0.46116207951070337,0.4560357780488236,0.9985244274139404,0.17
True,baseline,baseline3T-cal_dv3T-test,96,all,0.9616279069767442,0.8723255813953489,0.8788372093023256,0.9942196531791907,0.43058103975535167,0.4254123137296495,0.9984518885612488,0.17
