variant_test_data,cal_test,run,n_cov,n_val,coverage,p_value
_blurred_SD1,baseline3T-cal_dv3T-test,64,3730,4300,0.8674418604651163,0.3313074801247958
_blurred_SD1,baseline3T-cal_dv3T-test,65,3375,4300,0.7848837209302325,0.036796685458018126
_blurred_SD1,baseline3T-cal_dv3T-test,66,3679,4300,0.8555813953488373,0.25679947341957804
_blurred_SD1,baseline3T-cal_dv3T-test,67,3632,4300,0.8446511627906976,0.19911164306668266
_blurred_SD1,baseline3T-cal_dv3T-test,68,3994,4300,0.9288372093023256,0.8228050498641322
_blurred_SD1,baseline3T-cal_dv3T-test,69,3588,4300,0.8344186046511628,0.1543836533875556
_blurred_SD1,baseline3T-cal_dv3T-test,70,3466,4300,0.806046511627907,0.07061783999444375
_blurred_SD1,baseline3T-cal_dv3T-test,71,3466,4300,0.806046511627907,0.07061783999444375
_blurred_SD1,baseline3T-cal_dv3T-test,72,3637,4300,0.8458139534883721,0.2047518440037279
_blurred_SD1,baseline3T-cal_dv3T-test,73,4022,4300,0.9353488372093023,0.866309606064595
_blurred_SD1,baseline3T-cal_dv3T-test,74,3649,4300,0.8486046511627907,0.21876667228658445
_blurred_SD1,baseline3T-cal_dv3T-test,75,3921,4300,0.911860465116279,0.6895240448478005
_blurred_SD1,baseline3T-cal_dv3T-test,76,3470,4300,0.8069767441860465,0.07257592812244579
_blurred_SD1,baseline3T-cal_dv3T-test,77,3695,4300,0.8593023255813953,0.27884729976512
_blurred_SD1,baseline3T-cal_dv3T-test,78,3896,4300,0.906046511627907,0.6401115296850709
_blurred_SD1,baseline3T-cal_dv3T-test,79,3756,4300,0.8734883720930232,0.3738903181415517
_blurred_SD1,baseline3T-cal_dv3T-test,80,3281,4300,0.7630232558139535,0.01771748012944506
_blurred_SD1,baseline3T-cal_dv3T-test,81,3584,4300,0.8334883720930233,0.15074015850573574
_blurred_SD1,baseline3T-cal_dv3T-test,82,3935,4300,0.9151162790697674,0.7166581835412971
_blurred_SD1,baseline3T-cal_dv3T-test,83,3506,4300,0.8153488372093023,0.092360278335376
_blurred_SD1,baseline3T-cal_dv3T-test,84,3982,4300,0.926046511627907,0.8026109063653489
_blurred_SD1,baseline3T-cal_dv3T-test,85,3743,4300,0.8704651162790698,0.352228441205007
_blurred_SD1,baseline3T-cal_dv3T-test,86,3868,4300,0.8995348837209303,0.5842059830346616
_blurred_SD1,baseline3T-cal_dv3T-test,87,3480,4300,0.8093023255813954,0.07767378422646055
_blurred_SD1,baseline3T-cal_dv3T-test,88,3834,4300,0.8916279069767442,0.5170322264998125
_blurred_SD1,baseline3T-cal_dv3T-test,89,3766,4300,0.8758139534883721,0.3910368579537653
_blurred_SD1,baseline3T-cal_dv3T-test,90,3772,4300,0.8772093023255814,0.40151844503268413
_blurred_SD1,baseline3T-cal_dv3T-test,91,3686,4300,0.8572093023255813,0.26629442046963675
_blurred_SD1,baseline3T-cal_dv3T-test,92,3826,4300,0.8897674418604651,0.5015125893412529
_blurred_SD1,baseline3T-cal_dv3T-test,93,3316,4300,0.7711627906976745,0.02341394342315799
_blurred_SD1,baseline3T-cal_dv3T-test,94,3927,4300,0.9132558139534884,0.701214031567402
_blurred_SD1,baseline3T-cal_dv3T-test,95,3549,4300,0.8253488372093023,0.12167601079087542
_blurred_SD1,baseline3T-cal_dv3T-test,96,3554,4300,0.8265116279069767,0.12552797518456987
_blurred_SD1,baseline3T-cal_dv3T-test,97,3928,4300,0.9134883720930232,0.7031539190908938
_blurred_SD1,baseline3T-cal_dv3T-test,98,3360,4300,0.7813953488372093,0.03287214287089791
_blurred_SD1,baseline3T-cal_dv3T-test,99,3490,4300,0.8116279069767441,0.0830710004289146
_blurred_SD1,dv1.5T-cal_dv1.5T-test,0,14923,16340,0.91328029375765,0.7016095556816053
_blurred_SD1,dv1.5T-cal_dv1.5T-test,1,15088,16340,0.9233782129742962,0.7830069782234592
_blurred_SD1,dv1.5T-cal_dv1.5T-test,2,14205,16340,0.8693390452876377,0.3433875784669945
_blurred_SD1,dv1.5T-cal_dv1.5T-test,3,15270,16340,0.934516523867809,0.8616963540307511
_blurred_SD1,dv1.5T-cal_dv1.5T-test,4,15474,16340,0.947001223990208,0.9298025679361271
_blurred_SD1,dv1.5T-cal_dv1.5T-test,5,15644,16340,0.957405140758874,0.967605061509758
_blurred_SD1,dv1.5T-cal_dv1.5T-test,6,15374,16340,0.9408812729498164,0.8993985086875206
_blurred_SD1,dv1.5T-cal_dv1.5T-test,7,14233,16340,0.8710526315789474,0.3554458869514005
_blurred_SD1,dv1.5T-cal_dv1.5T-test,8,14392,16340,0.8807833537331702,0.42824195303653334
_blurred_SD1,dv1.5T-cal_dv1.5T-test,9,15712,16340,0.9615667074663403,0.9779665122653022
_blurred_SD1,dv1.5T-cal_dv1.5T-test,10,14392,16340,0.8807833537331702,0.42824195303653334
_blurred_SD1,dv1.5T-cal_dv1.5T-test,11,14892,16340,0.9113831089351285,0.685640758714504
_blurred_SD1,dv1.5T-cal_dv1.5T-test,12,13814,16340,0.8454100367197063,0.20168171963522608
_blurred_SD1,dv1.5T-cal_dv1.5T-test,13,15562,16340,0.9523867809057528,0.9515527437688713
_blurred_SD1,dv1.5T-cal_dv1.5T-test,14,14808,16340,0.9062423500611995,0.6417640883586787
_blurred_SD1,dv1.5T-cal_dv1.5T-test,15,15245,16340,0.9329865361077111,0.8517788035856059
_blurred_SD1,dv1.5T-cal_dv1.5T-test,16,14834,16340,0.9078335373317014,0.655416914774036
_blurred_SD1,dv1.5T-cal_dv1.5T-test,17,14837,16340,0.9080171358629131,0.6569888888376119
_blurred_SD1,dv1.5T-cal_dv1.5T-test,18,14212,16340,0.8697674418604651,0.3463795006717086
_blurred_SD1,dv1.5T-cal_dv1.5T-test,19,13454,16340,0.8233782129742963,0.11440857387942217
_blurred_SD1,dv1.5T-cal_dv1.5T-test,20,15826,16340,0.9685434516523868,0.9899460647027667
_blurred_SD1,dv1.5T-cal_dv1.5T-test,21,15609,16340,0.9552631578947368,0.9612423527471425
_blurred_SD1,dv1.5T-cal_dv1.5T-test,22,14971,16340,0.9162178702570379,0.7259910795275559
_blurred_SD1,dv1.5T-cal_dv1.5T-test,23,14786,16340,0.9048959608323134,0.6301798286293175
_blurred_SD1,dv1.5T-cal_dv1.5T-test,24,14419,16340,0.8824357405140759,0.44126958801905314
_blurred_SD1,dv1.5T-cal_dv1.5T-test,25,14868,16340,0.9099143206854345,0.6731814926798696
_blurred_SD1,dv1.5T-cal_dv1.5T-test,26,14290,16340,0.8745410036719706,0.38072345965197046
_blurred_SD1,dv1.5T-cal_dv1.5T-test,27,14844,16340,0.9084455324357406,0.6606537139102404
_blurred_SD1,dv1.5T-cal_dv1.5T-test,28,15688,16340,0.9600979192166462,0.9746029769485328
_blurred_SD1,dv1.5T-cal_dv1.5T-test,29,15587,16340,0.9539167686658506,0.9568720300354879
_blurred_SD1,dv1.5T-cal_dv1.5T-test,30,14274,16340,0.8735618115055079,0.37353122382547216
_blurred_SD1,dv1.5T-cal_dv1.5T-test,31,15309,16340,0.9369033047735618,0.8765247370603962
_blurred_SD1,dv1.5T-cal_dv1.5T-test,32,14024,16340,0.8582619339045288,0.2714875638616395
_blurred_SD1,dv1.5T-cal_dv1.5T-test,33,14569,16340,0.8916156670746634,0.5164561396481862
_blurred_SD1,dv1.5T-cal_dv1.5T-test,34,15336,16340,0.9385556915544676,0.8863124787029096
_blurred_SD1,dv1.5T-cal_dv1.5T-test,35,15135,16340,0.9262545899632803,0.8046640677352687
_blurred_SD1,dv1.5T-cal_dv1.5T-test,36,14073,16340,0.8612607099143207,0.28989276969204875
_blurred_SD1,dv1.5T-cal_dv1.5T-test,37,13482,16340,0.8250917992656058,0.11986293885400416
_blurred_SD1,dv1.5T-cal_dv1.5T-test,38,14715,16340,0.9005507955936353,0.5927202113853279
_blurred_SD1,dv1.5T-cal_dv1.5T-test,39,14927,16340,0.9135250917992656,0.7036584040071724
